threshold,precision,recall,f_beta
-1.4938141,0.7947565068710025,0.999362955884695,0.8853927828137151
-1.4926432,0.7948068397720076,0.999362955884695,0.8854240158030905
-1.4926285,0.7948571790487048,0.999362955884695,0.8854552509960846
-1.4913093,0.7949075247023055,0.999362955884695,0.8854864883929306
-1.4898673,0.7949578767340216,0.999362955884695,0.8855177279938617
-1.4894956,0.7950082351450652,0.999362955884695,0.8855489697991112
-1.4892524,0.7950585999366487,0.999362955884695,0.8855802138089126
-1.4891049,0.7951089711099848,0.999362955884695,0.8856114600234991
-1.4878088,0.7951593486662865,0.999362955884695,0.8856427084431041
-1.4872366,0.7952097326067672,0.999362955884695,0.8856739590679609
-1.4855345,0.7952601229326405,0.999362955884695,0.8857052118983032
-1.484433,0.7952471482889734,0.9992833253702819,0.885665890323453
-1.4833335,0.7952975473730908,0.9992833253702819,0.8856971450748496
-1.4832839,0.7953479528457346,0.9992833253702819,0.8857284020322563
-1.4824847,0.7953983647081194,0.9992833253702819,0.8857596611959065
-1.4821526,0.7954487829614605,0.9992833253702819,0.8857909225660343
-1.4810947,0.795499207606973,0.9992833253702819,0.8858221861428728
-1.480457,0.7955496386458729,0.9992833253702819,0.8858534519266559
-1.4784561,0.7956000760793761,0.9992833253702819,0.8858847199176173
-1.4776019,0.795650519908699,0.9992833253702819,0.8859159901159905
-1.474239,0.795700970135058,0.9992833253702819,0.8859472625220098
-1.471037,0.7957514267596703,0.9992833253702819,0.8859785371359086
-1.47021,0.7958018897837529,0.9992833253702819,0.8860098139579206
-1.4697984,0.7958523592085236,0.9992833253702819,0.88604109298828
-1.4690446,0.7959028350352001,0.9992833253702819,0.8860723742272204
-1.4658371,0.7959533172650006,0.9992833253702819,0.886103657674976
-1.4642597,0.7960038058991437,0.9992833253702819,0.8861349433317804
-1.4626724,0.796054300938848,0.9992833253702819,0.886166231197868
-1.4620227,0.7961048023853328,0.9992833253702819,0.8861975212734727
-1.461223,0.7961553102398172,0.9992833253702819,0.8862288135588283
-1.4601752,0.7962058245035214,0.9992833253702819,0.8862601080541693
-1.4598192,0.796256345177665,0.9992833253702819,0.8862914047597296
-1.4581243,0.7963068722634685,0.9992833253702819,0.8863227036757432
-1.457621,0.7963574057621525,0.9992833253702819,0.8863540048024446
-1.4563397,0.7963444818176049,0.9992036948558688,0.8863146742004598
-1.4559664,0.7963950241177964,0.9992036948558688,0.8863459772545745
-1.4525982,0.796445572834021,0.9992036948558688,0.8863772825199032
-1.4499754,0.7964961279675004,0.9992036948558688,0.8864085899966807
-1.4469949,0.7965466895194566,0.9992036948558688,0.8864398996851409
-1.4465967,0.7965972574911122,0.9992036948558688,0.8864712115855182
-1.4440044,0.7966478318836899,0.9992036948558688,0.8865025256980473
-1.4431306,0.7966984126984127,0.9992036948558688,0.8865338420229626
-1.4427525,0.7967489999365039,0.9992036948558688,0.8865651605604983
-1.441065,0.7967995935991872,0.9992036948558688,0.886596481310889
-1.4369551,0.7968501936876865,0.9992036948558688,0.8866278042743695
-1.434111,0.7969008002032262,0.9992036948558688,0.8866591294511739
-1.4340996,0.7969514131470308,0.9992036948558688,0.8866904568415371
-1.4339365,0.7970020325203252,0.9992036948558688,0.8867217864456939
-1.4318024,0.7969891380296005,0.9991240643414556,0.8866824493829203
-1.4302996,0.7970397662304662,0.9991240643414556,0.8867137809182342
-1.4297668,0.7970904008639857,0.9991240643414556,0.8867451146678692
-1.429273,0.797141041931385,0.9991240643414556,0.8867764506320598
-1.4290577,0.7971916894338903,0.9991240643414556,0.886807788811041
-1.4272965,0.7972423433727285,0.9991240643414556,0.8868391292050477
-1.4264575,0.7972930037491263,0.9991240643414556,0.8868704718143144
-1.4249164,0.7973436705643111,0.9991240643414556,0.8869018166390765
-1.4236287,0.7973943438195107,0.9991240643414556,0.8869331636795685
-1.4220699,0.7974450235159527,0.9991240643414556,0.8869645129360254
-1.4217767,0.7974957096548656,0.9991240643414556,0.8869958644086823
-1.4216479,0.7975464022374777,0.9991240643414556,0.8870272180977741
-1.4211,0.7975971012650181,0.9991240643414556,0.8870585740035362
-1.420978,0.7975842339478703,0.9990444338270426,0.887019230768737
-1.4208416,0.7976349418271982,0.9990444338270426,0.8870505886091149
-1.4205698,0.7976220752797558,0.9989648033126294,0.88701124231019
-1.4167892,0.7976727920137343,0.9989648033126294,0.8870426020854174
-1.4133853,0.7977235151977616,0.9989648033126294,0.8870739640781372
-1.4132146,0.7977106518282989,0.9988851727982163,0.8870346144322043
-1.4130706,0.7977613838717883,0.9988851727982163,0.887065978360301
-1.4130393,0.7978121223685047,0.9988851727982163,0.887097344506419
-1.4126779,0.7978628673196795,0.9988851727982163,0.8871287128707934
-1.4121789,0.7979136187265441,0.9988851727982163,0.8871600834536595
-1.4120432,0.7979643765903308,0.9988851727982163,0.8871914562552528
-1.4111444,0.7980151409122718,0.9988851727982163,0.8872228312758085
-1.4075509,0.7980659116935997,0.9988851727982163,0.8872542085155622
-1.4028033,0.7980530635617484,0.9988055422838031,0.8872148541109119
-1.4027959,0.7981038432171036,0.9988055422838031,0.8872462332880399
-1.4024612,0.7981546293350302,0.9988055422838031,0.8872776146848951
-1.4022552,0.7982054219167621,0.9988055422838031,0.8873089983017133
-1.4014999,0.7982562209635333,0.9988055422838031,0.8873403841387301
-1.400797,0.7983070264765784,0.9988055422838031,0.887371772196181
-1.3983847,0.7983578384571319,0.9988055422838031,0.8874031624743018
-1.3978702,0.798408656906429,0.9988055422838031,0.8874345549733282
-1.397528,0.798459481825705,0.9988055422838031,0.8874659496934957
